1.040590375538304052e-01 -1.000000000000000000e+00 0.000000000000000000e+00
1.216400009716438052e-01 -1.000000000000000000e+00 0.000000000000000000e+00
1.421913000946918026e-01 -1.000000000000000000e+00 0.000000000000000000e+00
1.662147785359844865e-01 -1.000000000000000000e+00 0.000000000000000000e+00
1.942970672985478986e-01 -1.000000000000000000e+00 0.000000000000000000e+00
2.271239097589839995e-01 -1.000000000000000000e+00 0.000000000000000000e+00
2.654969068830235757e-01 -1.000000000000000000e+00 0.000000000000000000e+00
3.103530915756642083e-01 -1.000000000000000000e+00 0.000000000000000000e+00
3.627878101533222877e-01 -1.000000000000000000e+00 0.000000000000000000e+00
4.240814696822673979e-01 -1.000000000000000000e+00 0.000000000000000000e+00
4.957308043284732180e-01 -1.000000000000000000e+00 0.000000000000000000e+00
5.794854242140700107e-01 -1.000000000000000000e+00 0.000000000000000000e+00
6.773905392694863359e-01 -8.230409210669213937e-01 9.662085523367644480e-02
7.918369013580173199e-01 -9.288938148514019888e-02 2.225581016703049864e-01
9.256191842130599978e-01 1.226212827233676972e+00 1.505862721967076989e-01
1.082004226771788424e+00 3.167488309996722151e+00 2.451130947034362850e-01
1.264810806344021099e+00 4.910405989539336602e+00 1.989175716930652038e-01
1.478502889602875126e+00 5.411840399111691902e+00 1.210622137427237038e-01
1.728298638499677686e+00 5.494270178584762299e+00 1.735024750529339521e-01
2.020297832926217563e+00 4.838167608630516980e+00 4.720098452258147254e-02
2.361630821667243474e+00 4.104328521278357123e+00 1.121877145400094755e-01
2.760632638886953316e+00 3.289331664720019699e+00 7.523131296497719001e-02
3.227046537912167778e+00 2.638443767746626367e+00 4.869045285580123755e-02
3.772261912417875784e+00 2.057878008728425634e+00 4.398763005773283913e-02
4.409592414829277551e+00 1.593071985442535698e+00 2.352169417770601581e-02
5.154601063333034361e+00 1.256998277514160822e+00 2.651966021236887294e-02
6.025480276308654126e+00 9.769747430511191988e-01 1.414270894032751066e-02
7.043496114267354002e+00 7.620759518027417911e-01 1.906732432831349452e-02
8.233507577273501354e+00 5.854061485581478763e-01 1.533718651480028144e-02
9.624573638608667991e+00 4.472005022630198834e-01 1.370200362969524466e-02
