1.169842142569186727e+00 1.167610168457031250e+00 1.165974378585815430e+00 8.178821299225091934e-04
1.264810806344021099e+00 3.960605561733245850e-01 3.959785997867584229e-01 4.098029603483155370e-05
1.367489097572839096e+00 8.864569664001464844e-02 8.860186487436294556e-02 2.191621933889109641e-05
1.478502889602875126e+00 7.430804893374443054e-03 6.520329043269157410e-03 4.552378086373209953e-04
1.598528864649771508e+00 9.789462637854740024e-05 -2.949530255591525929e-07 4.909478957415558398e-05
1.728298638499677686e+00 5.094539665151387453e-05 1.823762772801273968e-06 2.456081710988655686e-05
1.868603220057760472e+00 6.990576512180268764e-04 3.901405776218780375e-08 3.495093260426074266e-04
2.020297832926217563e+00 1.640038099139928818e-04 -3.754597855731844902e-06 8.387920388486236334e-05
2.184307128401612008e+00 1.754629774950444698e-04 -6.938420028745895252e-06 9.120070171775296330e-05
2.361630821667243474e+00 3.946927899960428476e-04 -5.818213139718864113e-06 2.002554974751546979e-04
2.553349785535856675e+00 1.445678208256140351e-04 -4.330135197960771620e-06 7.444898074027150869e-05
2.760632638886953316e+00 2.130145294358953834e-04 2.048385340458480641e-06 1.054830718203447759e-04
2.984742869958394440e+00 3.155699232593178749e-04 -1.108354013013013173e-06 1.583391422173008323e-04
3.227046537912167778e+00 2.168538048863410950e-04 -1.002780777525913436e-06 1.089282959583215415e-04
3.489020599619045093e+00 2.303652436239644885e-04 -2.976976247737184167e-06 1.166711081168614328e-04
3.772261912417875784e+00 2.578877611085772514e-04 -2.272332267239107750e-06 1.300800504395738244e-04
4.078496967725641298e+00 2.296636084793135524e-04 8.398741897508443799e-07 1.144118650699965656e-04
4.409592414829277551e+00 2.425231941742822528e-04 1.931695123857934959e-06 1.202957500936463475e-04
4.767566439006830414e+00 2.311984280822798610e-04 -1.516950533186900429e-06 1.163576889666728675e-04
5.154601063333034361e+00 2.451585023663938046e-04 -2.533255383241339587e-07 1.227059110533446074e-04
5.573055449154692198e+00 2.347710542380809784e-04 -2.979562623295350932e-07 1.175345023511908948e-04
6.025480276308654126e+00 2.187442296417430043e-04 -6.300683139670582023e-07 1.096871492336504161e-04
6.514633290736677296e+00 2.538341796025633812e-04 1.853492079817442573e-07 1.268244086531922221e-04
7.043496114267354002e+00 2.332870208192616701e-04 4.847901777793595102e-07 1.164011118817143142e-04
7.615292419028747872e+00 2.193541440647095442e-04 -6.436677040255744942e-07 1.099989094655029476e-04
8.233507577273501354e+00 2.552010992076247931e-04 -6.768214575458841864e-07 1.279389543924480677e-04
8.901909906391509253e+00 2.316465979674831033e-04 1.803125826427276479e-07 1.157331425929442048e-04
9.624573638608667991e+00 2.210033126175403595e-04 -2.533970473450608552e-07 1.106283525587059557e-04
