1.040590375538304052e-01 2.702940033487531400e+04 2.425198824749970754e+02
1.216400009716438052e-01 1.922488907917819961e+04 1.820157246111402003e+02
1.421913000946918026e-01 1.349733184259983136e+04 1.702833306812873957e+02
1.662147785359844865e-01 9.418332342547411827e+03 7.172344987888217815e+01
1.942970672985478986e-01 6.473369996099021591e+03 6.486879140923295495e+01
2.271239097589839995e-01 4.402132472631377823e+03 2.142326103274527327e+01
2.654969068830235757e-01 2.827787102767311808e+03 2.415460869598465621e+01
3.103530915756642083e-01 1.698489376945992944e+03 1.830260344671363981e+01
3.627878101533222877e-01 9.488578867542909165e+02 6.571042255229834872e+00
4.240814696822673979e-01 4.901880073007338297e+02 4.978452280533245400e+00
4.957308043284732180e-01 2.283494973412600757e+02 3.399077647664626056e+00
5.794854242140700107e-01 9.000786152632505832e+01 1.724543287158488036e+00
6.773905392694863359e-01 2.214980799639841536e+01 6.627810683181732943e-01
7.918369013580173199e-01 -5.397730007483442227e-01 1.214702807414240748e-01
9.256191842130599978e-01 1.745781598800957568e-01 6.196756165711141129e-02
1.082004226771788424e+00 1.442182492560057483e+00 1.795673787467204907e-01
1.264810806344021099e+00 2.905206681941125968e+00 1.269621882991893991e-01
1.478502889602875126e+00 4.214413102959718493e+00 1.076502944749949398e-01
1.728298638499677686e+00 4.962728214160698315e+00 1.602691681344715346e-01
2.020297832926217563e+00 5.052567583978573751e+00 7.756471007831909625e-02
2.361630821667243474e+00 4.625648833809670180e+00 1.036867370312954395e-01
2.760632638886953316e+00 3.923206026020064741e+00 4.843945632928867845e-02
3.227046537912167778e+00 3.172493332433287350e+00 6.705339773096684330e-02
3.772261912417875784e+00 2.507712219235197271e+00 5.212858832318415653e-02
4.409592414829277551e+00 1.958323921211687191e+00 1.485174902544708110e-02
5.154601063333034361e+00 1.534066826500178671e+00 2.714995872504423133e-02
6.025480276308654126e+00 1.200111944613912796e+00 1.763033075133168745e-02
7.043496114267354002e+00 9.324762655564020619e-01 1.787603763960952594e-02
8.233507577273501354e+00 7.140077636094406266e-01 1.143811809971253743e-02
9.624573638608667991e+00 5.472283567659367298e-01 1.387453981283696437e-02
