1.040590375538304052e-01 2.190748431531652022e+04 1.953644063570042135e+02
1.216400009716438052e-01 1.838208116668331422e+04 9.372623488632638100e+01
1.421913000946918026e-01 1.542527072735106594e+04 2.040704048680845233e+02
1.662147785359844865e-01 1.267077726346549753e+04 1.340551713683429114e+02
1.942970672985478986e-01 1.015957523852903432e+04 6.190479917089287198e+01
2.271239097589839995e-01 8.003267245981082851e+03 5.541193369276554392e+01
2.654969068830235757e-01 6.152585394996773175e+03 1.831859731466492036e+01
3.103530915756642083e-01 4.545665487379194019e+03 3.562556988519160228e+01
3.627878101533222877e-01 3.224773521922445070e+03 3.113919353798749157e+01
4.240814696822673979e-01 2.168562047121139130e+03 1.660047594338679389e+01
4.957308043284732180e-01 1.349226559994605395e+03 8.859485233554282857e+00
5.794854242140700107e-01 7.543007143402554675e+02 6.042020661321888753e+00
6.773905392694863359e-01 3.527419481732080158e+02 4.755848210217044070e+00
7.918369013580173199e-01 1.309529748767622834e+02 1.372848112666300580e+00
9.256191842130599978e-01 4.089781447853285812e+01 7.492833195230157450e-01
1.082004226771788424e+00 1.000818651062919962e+01 1.958915009255906281e-01
1.264810806344021099e+00 2.519611413001939138e+00 1.038253875714529872e-01
1.478502889602875126e+00 2.634722250571305491e+00 7.070922269818852302e-02
1.728298638499677686e+00 3.826781906050221060e+00 1.574351612330441297e-01
2.020297832926217563e+00 4.634249399049139129e+00 1.759820706291110870e-01
2.361630821667243474e+00 4.920094489139119176e+00 1.238727289019626310e-01
2.760632638886953316e+00 4.533303037171770633e+00 9.010385853432402448e-02
3.227046537912167778e+00 3.866767130485551540e+00 1.271670452040929433e-01
3.772261912417875784e+00 3.116555605009720953e+00 8.377988296249069822e-02
4.409592414829277551e+00 2.477489271711840857e+00 4.273367821903759078e-02
5.154601063333034361e+00 1.913044381764871460e+00 5.942657287296999186e-02
6.025480276308654126e+00 1.503128158445405926e+00 2.027710071433008049e-02
7.043496114267354002e+00 1.157436407192412364e+00 1.870954013319863635e-02
8.233507577273501354e+00 8.860565299393826644e-01 1.112743448316895478e-02
9.624573638608667991e+00 6.755382719593021612e-01 1.587356176066904295e-02
